id,name,org_id,type,species,age,status,publish_date,status_changed_date,shots_current,org_name
45675161,Laika,TX1491,Dog,Dog,Young,adoptable,2019-08-19T21:05:37+0000,2019-08-19T21:05:37+0000,TRUE,Sav_A_Pet_Inc_
45675131,Willa,TX1491,Dog,Dog,Young,adoptable,2019-08-19T20:54:19+0000,2019-08-19T20:54:19+0000,TRUE,Sav_A_Pet_Inc_
45675073,Colt,TX1491,Dog,Dog,Adult,adoptable,2019-08-19T20:48:56+0000,2019-08-19T20:48:56+0000,TRUE,Sav_A_Pet_Inc_
45674884,Gio,TX1491,Dog,Dog,Baby,adoptable,2019-08-19T20:41:43+0000,2019-08-19T20:41:43+0000,TRUE,Sav_A_Pet_Inc_
45665959,MaryAnne,TX1854,Dog,Dog,Young,adoptable,2019-08-18T20:29:31+0000,2019-08-18T20:29:31+0000,TRUE,Mason_s_Haven
45656598,Ozzy,TX2387,Dog,Dog,Adult,adoptable,2019-08-17T21:13:46+0000,2019-08-17T21:13:46+0000,TRUE,Smushy_Faces_Rescue_of_Texas_Inc
45656583,Buster,TX2387,Dog,Dog,Adult,adoptable,2019-08-17T21:04:13+0000,2019-08-17T21:04:13+0000,TRUE,Smushy_Faces_Rescue_of_Texas_Inc
45656517,Jujube,TX2387,Dog,Dog,Senior,adoptable,2019-08-17T20:44:34+0000,2019-08-17T20:44:34+0000,TRUE,Smushy_Faces_Rescue_of_Texas_Inc
45656492,Lou,TX2387,Dog,Dog,Adult,adoptable,2019-08-17T20:37:49+0000,2019-08-17T20:37:49+0000,TRUE,Smushy_Faces_Rescue_of_Texas_Inc
45656465,Gene,TX2387,Dog,Dog,Adult,adoptable,2019-08-17T20:33:05+0000,2019-08-17T20:33:05+0000,TRUE,Smushy_Faces_Rescue_of_Texas_Inc
45656453,Tommy,TX2387,Dog,Dog,Adult,adoptable,2019-08-17T20:27:12+0000,2019-08-17T20:27:12+0000,TRUE,Smushy_Faces_Rescue_of_Texas_Inc
45633120,Roxy,TX2341,Dog,Dog,Young,adoptable,2019-08-16T03:20:04+0000,2019-08-16T03:20:04+0000,TRUE,Living_the_Doxie_Dream_Rescue_and_Sanctuary
45633103,Athena,TX2341,Dog,Dog,Young,adoptable,2019-08-16T03:16:48+0000,2019-08-16T03:16:48+0000,TRUE,Living_the_Doxie_Dream_Rescue_and_Sanctuary
45602408,Kelsie,TX46,Dog,Dog,Adult,adoptable,2019-08-13T20:58:29+0000,2019-08-13T20:58:29+0000,FALSE,Animal_Defense_League_of_Texas
45602407,Lazzo,TX46,Dog,Dog,Adult,adoptable,2019-08-13T20:58:29+0000,2019-08-13T20:58:29+0000,FALSE,Animal_Defense_League_of_Texas
45602312,Brownie,TX46,Dog,Dog,Senior,adoptable,2019-08-13T20:43:27+0000,2019-08-13T20:43:27+0000,FALSE,Animal_Defense_League_of_Texas
45564156,Nero,TX1002,Dog,Dog,Adult,adoptable,2019-08-09T21:14:05+0000,2019-08-09T21:14:05+0000,FALSE,San_Antonio_Doberman_Advocacy_and_Rescue
45563545,Tommy,TX901,Cat,Cat,Adult,adoptable,2019-08-09T20:14:44+0000,2019-08-09T20:14:44+0000,TRUE,Kitty_Save
45563387,Prince_Harry,TX901,Cat,Cat,Adult,adoptable,2019-08-09T20:09:43+0000,2019-08-09T20:09:43+0000,TRUE,Kitty_Save
45563168,Peanut,TX901,Cat,Cat,Adult,adoptable,2019-08-09T20:00:57+0000,2019-08-09T20:00:57+0000,TRUE,Kitty_Save
45563109,Kiara,TX901,Cat,Cat,Young,adoptable,2019-08-09T19:53:01+0000,2019-08-09T19:53:01+0000,TRUE,Kitty_Save
45563080,Bogey,TX901,Cat,Cat,Baby,adoptable,2019-08-09T19:48:04+0000,2019-08-09T19:48:04+0000,TRUE,Kitty_Save
45563053,Bodie,TX901,Cat,Cat,Baby,adoptable,2019-08-09T19:45:56+0000,2019-08-09T19:45:56+0000,TRUE,Kitty_Save
45562371,Fredrik,TX139,Cat,Cat,Baby,adoptable,2019-08-09T18:55:50+0000,2019-08-09T18:55:50+0000,TRUE,PAL_Protective_Animal_League
45562370,Teddy,TX139,Cat,Cat,Adult,adoptable,2019-08-09T18:55:50+0000,2019-08-09T18:55:50+0000,TRUE,PAL_Protective_Animal_League
45535677,Coco,TX1491,Dog,Dog,Young,adoptable,2019-08-07T22:08:03+0000,2019-08-07T22:08:03+0000,TRUE,Sav_A_Pet_Inc_
45529301,Citrix,TX475,Dog,Dog,Adult,adopted,2019-08-07T14:55:40+0000,2019-08-12T17:54:29+0000,FALSE,Vidor_Animal_Control
45529049,Beso,TX475,Dog,Dog,Adult,adoptable,2019-08-07T14:39:56+0000,2019-08-07T14:39:56+0000,FALSE,Vidor_Animal_Control
45510853,Mercedes_aka_Merci_,TX1252,Dog,Dog,Young,adoptable,2019-08-05T22:49:44+0000,2019-08-05T22:49:44+0000,TRUE,Long_on_Love_Dachshund_Rescue
45510653,Phyllis,TX46,Cat,Cat,Adult,adoptable,2019-08-05T22:10:40+0000,2019-08-05T22:10:40+0000,FALSE,Animal_Defense_League_of_Texas
